id,url,name,description,outings,typeOfCourse,duration
73,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=874,Mestrado em Biologia e Gestão da Qualidade da Água ,"O Mestrado em Biologia e Gestão da Qualidade da Água da FCUP visa a aquisição de competências para a resolução de problemas relacionados com os aspetos biológicos da água e dos seus usos. Ao longo do curso, dá-se especial importância à utilização da biologia na avaliação da qualidade da água, focando-se os aspetos ligados aos principais problemas de saúde pública relacionados com a água, bem como a legislação portuguesa e comunitária neste domínio, tendo em vista a utilização múltipla dos recursos hídricos (proteção ambiental, consumo humano, recreio, pescas, agricultura). .","Laboratórios de análises de águas, serviços e empresas ligadas ao planeamento e gestão dos recursos hídricos, autarquias, serviços municipalizados, entidades ligadas à saúde e ao ambiente, empresas de tratamento de águas e de águas residuais e laboratórios de investigação.",Mestrado,4 Semestres / 120 ECTS
74,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=8761,Mestrado em Biologia Funcional e Biotecnologia de Plantas ,"O Mestrado em Biologia Funcional e Biotecnologia de Plantas é um programa de formação avançada focado essencialmente na biologia molecular e celular das plantas, com uma forte componente de I&D+i em áreas que vão da agroalimentar à medicina, passando pelo ambiente e farmacêutica. Este curso privilegia a aquisição de competências em ferramentas moleculares que permitem o desenvolvimento de aplicações biotecnológicas inovadoras, bem como o contacto dos estudantes com o tecido empresarial nesse setor, estimulando o empreendedorismo de base tecnológica e a transferência de conhecimento para a sociedade.","Investigação na área da Biologia de Plantas (Investigador ou técnico de laboratório)Técnico Superior laboratorial em empresas na área agrícola, farmacêutica, entre outrasQuadros superiores ou empreendedores na área da biotecnologia de Plantas",Mestrado,4 Semestres / 120 ECTS
75,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=875,Mestrado em Bioquímica ,"Resultado da colaboração entre a Faculdade de Ciências (FCUP) e o ICBAS, o Mestrado em Bioquímica destina-se, especialmente, a todos os detentores de uma Licenciatura em Bioquímica, ou em áreas afins, que pretendam enveredar por atividades de investigação fundamental ou aplicada ou por funções técnicas altamente diferenciada nos setores relacionados com a Bioquímica, em especial os das ciências da vida e da saúde e os da biotecnologia.","Investigação e Desenvolvimento (I&D) em Bioquímica, Laboratórios de Análises Clínicas, Bioquímicas, Química Forense",Mestrado,4 Semestres / 120 ECTS
122,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=20701,Mestrado em Economia da Empresa e da Estratégia ,"O Mestrado em Economia da Empresa e da Estratégia da FEP combina diferentes perspetivas teóricas com instrumentos analíticos avançados, dotando os estudantes de fundamentos e ferramentas que lhes permitirão caraterizar claramente uma indústria e a sua evolução e repensar e liderar estrategicamente uma organização em ambientes desafiantes e em constante mudança.",Definição de estratégias empresariaisLiderança estratégica empresarialEmpreendedorismoInovação,Mestrado,4 Semestres / 120 ECTS
77,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=17263,Mestrado em Ciência de Dados (Data Science) ,"Fortemente diferenciado face à oferta existente nesta área em Portugal, o Mestrado em Ciência de Dados da FCUP visa a preparação de profissionais altamente qualificados, em particular na análise de grandes volumes de dados. Para além dos sólidos conhecimentos nas áreas da análise estatística e da ciência de computadores, o curso transmite também conhecimento prático e aplicado em Ciência de Dados, através de aulas de laboratório, trabalhos práticos e projetos em colaboração com empresas que têm problemas reais que exigem métodos de Ciência de Dados.","Data Scientist em Empresa ou Laboratório de Investigação, Especialista em Machine Learning,Analista de Dados, Especialista em Inteligência Artificial - vertente Data Science.",Mestrado,4 Semestres / 120 ECTS
78,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=22701,Mestrado em Ciência e Tecnologia de Nanomateriais ,"O Mestrado em Ciência e Tecnologia de Nanomateriais da FCUP garante uma formação avançada e inovadora numa área atual e de grande impacto científico-tecnológico, posicionando-se na interface entre a química, a física e a ciência de dados, e preparando os seus estudantes para dar resposta aos desafios societais atuais nas áreas da energia, ambiente, saúde, alterações climáticas, materiais avançados e sustentabilidade. A possibilidade de realização de uma dissertação em laboratórios de investigação, ou um estágio em empresas e centros tecnológicos, facilitará a integração dos graduados no mundo científico, industrial ou empresarial.","Empresas e centros tecnológicos ligados aos Nanomateriais e Nanotecnologia: Atividades profissionais nas áreas da energia, saúde e nanomedicina, ambiente, nanotecnologia, e nanomateriais avançados (técnicos, funcionais e inteligentes) aplicados à indústria têxtil, proteção e bem-estar, construção e arquitetura, setor automóvel e aeronáutica, sensores e biosensores, catálise e indústria agroalimentar, entre outras, Empreendedorismo.",Mestrado,4 Semestres / 120 ECTS
79,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=877,Mestrado em Ciências do Consumo e Nutrição ,"Resultado da colaboração entre a FCUP e a FCNAUP, o Mestrado em Ciências do Consumo e Nutrição destina-se a licenciados em Ciências Exatas, Ciências da Saúde, Ciências da Vida ou Tecnologia com interesse e responsabilidade na área do consumo alimentar e nutrição. O objetivo passa por preparar profissionais para serem competentes, versáteis e capazes, tanto de analisar problemas ambientais correntes como de tomar decisões criteriosas e encontrar soluções ecológicas economicamente aceitáveis.","Retalho moderno (grande distribuição), Indústria alimentar, Produção animal e vegetal, Organismos da Administração Pública envolvidos nas questões do consumo alimentar (ASAE, DGConsumidor, etc.), ONG's envolvidas nas questões do consumo alimentar (DECO, Centros de dia, etc.), Media especializados, Investigação e docência.",Mestrado,4 Semestres / 120 ECTS
80,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=866,Mestrado em Ciências e Tecnologia do Ambiente ,"O Mestrado em Ciências e Tecnologia do Ambiente da FCUP visa a preparação de profissionais competentes, versáteis e capazes, tanto de analisar problemas ambientais correntes como de tomar decisões criteriosas e encontrar soluções ecológicas economicamente aceitáveis. Os seus domínios de intervenação incluem: Sistemas de gestão de efluentes e resíduos, educação ambiental, ecoeficiência, implementação de sistemas de gestão de qualidade ambiental, higiene e segurança ambiental e ocupacional, gestão de impacte ambiental, proteção e prevenção ambiental, gestão e exploração de recursos naturais, gestão e conservação da natureza, avaliação e controlo de qualidade, previsão, profilaxia e remediação de acidentes naturais, caracterização e intervenção em áreas de desertificação ativa, recuperação de zonas submetidas a exploração a céu aberto.","Ccargos técnicos de nível médio ou superior tanto no setor público como no privado e em regime de autoemprego, Empresas de consultadoria ambiental e de serviços, Autoridades locais, Agencias governamentais, Laboratórios do Estado, Indústria, Ensino",Mestrado,4 Semestres / 120 ECTS
81,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=16781,Mestrado em Deteção Remota ,"O Mestrado em Deteção Remota (DR) é o único curso em Portugal que oferece formação avançada sobre técnicas de observação da Terra, tratamento e uso de dados geoespaciais adquiridos a partir de sensores colocados em plataformas espaciais ou aéreas. Para além dos fundamentos da DR, técnicas de aquisição, processamento e análise de dados, o curso ministra um vasto leque de opções visando a aquisição de competências específicas em aplicações ao estudo do oceano, agricultura e florestas, zonas costeiras, alterações climáticas, entre outras","Instituições públicas ou empresas privadas de cariz tecnológico, incluindo agências espaciais (ESA. EUMETSAT, etc.), para atividades ligadas à produção ou exploração de dados de DR ou SIG, serviços de localização, cartografia temática, entre outras que envolvam utilização de informação georreferenciada, Criação de empresas de base tecnológica.",Mestrado,4 Semestres / 120 ECTS
82,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=10821,Mestrado em Ecologia e Ambiente ,"O Mestrado em Ecologia e Ambiente da FCUP destina-se a licenciados com formação nas áreas de Biologia, Geologia, Ciências do Ambiente, Arquitetura Paisagística, Agronomia ou outras áreas afins. Ao longo do curso, os estudantes adquirem as competências e conhecimentos necessários à compreensão integrante dos aspetos biológicos inerentes aos domínios aplicados de Ecologia e Biodiversidade, Ecologia da Paisagem e Ordenamento do Território, Educação Ambiental e Turismo da Natureza, Tecnologia Aplicada à Gestão Ambiental e da Caracterização, Monitorização e Recuperação Ambientais, à luz das melhores práticas atuais.","Empresas e instituições públicas do sector do ambiente, nas áreas do ordenamento e planeamento do território, avaliação de impacto ambiental, gestão de recursos naturais, conservação da natureza e desenvolvimento sustentável.",Mestrado,4 Semestres / 120 ECTS
